video,class,scene,angle,behavior
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_018.mp4,Violence,Corridor,Bottom,PhysicalStruggle
NonViolence/Classroom/Top/Top26T10_NonViolence_018.mp4,NonViolence,Classroom,Top,Top
Violence/Corridor/Bottom/KneeStrike/Bottom9T11_KneeStrike_013.mp4,Violence,Corridor,Bottom,KneeStrike
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_012.mp4,PreViolence,Classroom,Bottom,Pointing
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_019.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
Violence/Classroom/Top/Hitting/Top12T10_Hitting_007.mp4,Violence,Classroom,Top,Hitting
NonViolence/Classroom/Center/Center7T10_NonViolence_042.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom8T10_StretchingArmsShoulders_002.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
Violence/Corridor/Bottom/StrikingWithObject/Bottom16T11_StrikingWithObject_001.mp4,Violence,Corridor,Bottom,StrikingWithObject
Violence/Corridor/Top/Hitting/Top9T11_Hitting_001.mp4,Violence,Corridor,Top,Hitting
PreViolence/Corridor/Top/ViolatingPersonalSpace/Top9T11_RestrictingVictimMovement_004.mp4,PreViolence,Corridor,Top,ViolatingPersonalSpace
Violence/Classroom/Center/Headlock/Center26T10_Headlock_011.mp4,Violence,Classroom,Center,Headlock
NonViolence/Corridor/Top/Top16T11_NonViolence_038.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Top/Hitting/Top26T10_Hitting_003.mp4,Violence,Classroom,Top,Hitting
Violence/Corridor/Bottom/Kicking/Bottom9T11_Kicking_002.mp4,Violence,Corridor,Bottom,Kicking
Violence/Classroom/Top/Headlock/Top26T10_Headlock_012.mp4,Violence,Classroom,Top,Headlock
NonViolence/Corridor/Top/Top9T11_NonViolence_039.mp4,NonViolence,Corridor,Top,Top
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_021.mp4,Violence,Classroom,Bottom,Hitting
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_003.mp4,Violence,Classroom,Bottom,Headlock
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_052.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_001.mp4,Violence,Classroom,Bottom,Hitting
PreViolence/Corridor/Top/ViolatingPersonalSpace/Top9T11_RestrictingVictimMovement_007.mp4,PreViolence,Corridor,Top,ViolatingPersonalSpace
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_016.mov,PreViolence,Classroom,Center,Pointing
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_017.mp4,Violence,Corridor,Bottom,Headlock
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_RestrictingVictimMovement_016.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom12T10_StretchingArmsShoulders_005.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_009.mov,PreViolence,Classroom,Center,Pointing
Violence/Classroom/Top/Kicking/Top26T10_Kicking_013.mp4,Violence,Classroom,Top,Kicking
Violence/Corridor/Bottom/KneeStrike/Bottom9T11_KneeStrike_003.mp4,Violence,Corridor,Bottom,KneeStrike
Violence/Classroom/Top/StrikingWithObject/Top12T10_StrikingWithObject_004.mp4,Violence,Classroom,Top,StrikingWithObject
NonViolence/Classroom/Center/Center26T10_NonViolence_017.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Top/Pointing/Top12T10_Pointing_017.mp4,PreViolence,Classroom,Top,Pointing
NonViolence/Corridor/Top/Top9T11_NonViolence_013.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_028.mp4,Violence,Corridor,Bottom,Headlock
Violence/Corridor/Bottom/Headlock/Bottom16T11_Headlock_008.mp4,Violence,Corridor,Bottom,Headlock
Violence/Classroom/Center/Headlock/Center12T10_Headlock_002.mp4,Violence,Classroom,Center,Headlock
Violence/Classroom/Top/Hitting/Top12T10_Hitting_010.mp4,Violence,Classroom,Top,Hitting
Violence/Classroom/Top/Headlock/Top26T10_Headlock_033.mp4,Violence,Classroom,Top,Headlock
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom8T10_PunchingOnesOwnHand_014.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom12T10_PunchingOnesOwnHand_019.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_017.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Classroom/Center/KneeStrike/Center26T10_KneeStrike_011.mp4,Violence,Classroom,Center,KneeStrike
PreViolence/Classroom/Top/PunchingOnesOwnHand/Top12T10_PunchingOnesOwnHand_010.mp4,PreViolence,Classroom,Top,PunchingOnesOwnHand
PreViolence/Corridor/Top/Pushing/Top9T11_Pushing_013.mp4,PreViolence,Corridor,Top,Pushing
Violence/Classroom/Center/Kicking/Center26T10_Kicking_010.mp4,Violence,Classroom,Center,Kicking
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_018.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_003.mp4,Violence,Classroom,Bottom,Hitting
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_032.mp4,Violence,Classroom,Bottom,Strangling
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_052.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_035.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Classroom/Center/Center8T10_NonViolence_012.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center8T10_RestrictingVictimMovement _012.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_037.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_145.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Classroom/Bottom/Bottom12T10_NonViolence_002.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Top/Headlock/Top26T10_Headlock_025.mp4,Violence,Classroom,Top,Headlock
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_011.mp4,PreViolence,Classroom,Top,Pointing
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_030.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
PreViolence/Classroom/Center/StretchingArmsShoulders/Center12T10_StretchingArmsShoulders_020.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
PreViolence/Classroom/Top/CollarGrabbing/Top12T10_CollarGrabbing_013.mp4,PreViolence,Classroom,Top,CollarGrabbing
NonViolence/Corridor/Top/Top9T11_NonViolence_048.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Top/Top7T10_NonViolence_021.mp4,NonViolence,Classroom,Top,Top
Violence/Corridor/Top/Headlock/Top16T11_Headlock_005.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Center/Hitting/Center26T10_Hitting_009.mp4,Violence,Classroom,Center,Hitting
PreViolence/Classroom/Center/StretchingArmsShoulders/Center8T10_StretchingArmsShoulders_009.mp4,PreViolence,Classroom,Center,StretchingArmsShoulders
PreViolence/Corridor/Bottom/CollarGrabbing/Bottom9T11_CollarGrabbing_009.mp4,PreViolence,Corridor,Bottom,CollarGrabbing
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_051.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom12T10_KnuckleCracking_020.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
NonViolence/Classroom/Top/Top26T10_NonViolence_026.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_008.mp4,PreViolence,Classroom,Center,CollarGrabbing
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_009.mp4,Violence,Classroom,Bottom,Headlock
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_001.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_015.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Classroom/Top/Hitting/Top26T10_Hitting_032.mp4,Violence,Classroom,Top,Hitting
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center12T10_PunchingOnesOwnHand_018.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_008.mp4,Violence,Classroom,Bottom,Hitting
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_001.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Center/Headlock/Center26T10_Headlock_018.mp4,Violence,Classroom,Center,Headlock
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_054.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Bottom/Pointing/Bottom12T10_Pointing_010.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_003.mp4,Violence,Classroom,Bottom,Strangling
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_037.mp4,Violence,Classroom,Bottom,Hitting
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_002.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
PreViolence/Classroom/Center/KnuckleCracking/Center8T10_KnuckleCracking_005.mov,PreViolence,Classroom,Center,KnuckleCracking
Violence/Classroom/Bottom/KneeStrike/Bottom26T10_KneeStrike_006.mp4,Violence,Classroom,Bottom,KneeStrike
PreViolence/Classroom/Center/Pointing/Center12T10_Pointing_013.mp4,PreViolence,Classroom,Center,Pointing
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_008.mp4,PreViolence,Classroom,Bottom,Pointing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_162.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Bottom/Kicking/Bottom9T11_Kicking_003.mp4,Violence,Corridor,Bottom,Kicking
Violence/Classroom/Center/Strangling/Center26T10_Strangling_005.mp4,Violence,Classroom,Center,Strangling
PreViolence/Corridor/Top/CollarGrabbing/Top9T11_CollarGrabbing_008.mp4,PreViolence,Corridor,Top,CollarGrabbing
NonViolence/Corridor/Top/Top9T11_NonViolence_069.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Center/Center26T10_NonViolence_027.mp4,NonViolence,Classroom,Center,Center
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_005.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Corridor/Top/CollarGrabbing/Top9T11_CollarGrabbing_004.mp4,PreViolence,Corridor,Top,CollarGrabbing
Violence/Classroom/Top/Hitting/Top26T10_Hitting_020.mp4,Violence,Classroom,Top,Hitting
NonViolence/Corridor/Top/Top9T11_NonViolence_057.mp4,NonViolence,Corridor,Top,Top
PreViolence/Corridor/Top/Pushing/Top9T11_Pushing_008.mp4,PreViolence,Corridor,Top,Pushing
NonViolence/Classroom/Center/Center12T10_NonViolence_004.mp4,NonViolence,Classroom,Center,Center
Violence/Classroom/Center/Kicking/Center26T10_Kicking_008.mp4,Violence,Classroom,Center,Kicking
PreViolence/Classroom/Center/CollarGrabbing/Center8T10_CollarGrabbing_013.mp4,PreViolence,Classroom,Center,CollarGrabbing
PreViolence/Corridor/Top/Pushing/Top9T11_Pushing_003.mp4,PreViolence,Corridor,Top,Pushing
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_024.mp4,Violence,Classroom,Bottom,Hitting
NonViolence/Corridor/Top/Top16T11_NonViolence_049.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Top/Headlock/Top9T11_Headlock_009.mp4,Violence,Corridor,Top,Headlock
Violence/Corridor/Top/KneeStrike/Top9T11_KneeStrike_008.mp4,Violence,Corridor,Top,KneeStrike
NonViolence/Classroom/Top/Top12T10_NonViolence_012.mp4,NonViolence,Classroom,Top,Top
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_146.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_005.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Top/StrikingWithObject/Top12T10_StrikingWithObject_005.mp4,Violence,Classroom,Top,StrikingWithObject
Violence/Corridor/Bottom/PhysicalStruggle/Bottom16T11_PhysicalStruggle_022.mp4,Violence,Corridor,Bottom,PhysicalStruggle
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom12T10_PunchingOnesOwnHand_006.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
PreViolence/Classroom/Top/Pointing/Top12T10_Pointing_006.mp4,PreViolence,Classroom,Top,Pointing
PreViolence/Classroom/Bottom/PunchingOnesOwnHand/Bottom12T10_PunchingOnesOwnHand_017.mp4,PreViolence,Classroom,Bottom,PunchingOnesOwnHand
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_024.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Center/Pointing/Center8T10_Pointing_015.mov,PreViolence,Classroom,Center,Pointing
PreViolence/Corridor/Bottom/CollarGrabbing/Bottom9T11_CollarGrabbing_006.mp4,PreViolence,Corridor,Bottom,CollarGrabbing
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_023.mp4,Violence,Classroom,Bottom,Strangling
Violence/Classroom/Center/Hitting/Center12T10_Hitting_001.mp4,Violence,Classroom,Center,Hitting
NonViolence/Classroom/Center/Center7T10_NonViolence_030.mp4,NonViolence,Classroom,Center,Center
Violence/Classroom/Center/Headlock/Center12T10_Headlock_010.mp4,Violence,Classroom,Center,Headlock
PreViolence/Classroom/Center/Pushing/Center8T10_Pushing_004.mp4,PreViolence,Classroom,Center,Pushing
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_026.mp4,NonViolence,Classroom,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_079.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Corridor/Bottom/ViolatingPersonalSpace/Bottom9T11_RestrictingVictimMovement_004.mp4,PreViolence,Corridor,Bottom,ViolatingPersonalSpace
Violence/Classroom/Top/Headlock/Top26T10_Headlock_022.mp4,Violence,Classroom,Top,Headlock
NonViolence/Corridor/Top/Top16T11_NonViolence_076.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Top/Kicking/Top16T11_Kicking_001.mp4,Violence,Corridor,Top,Kicking
Violence/Classroom/Top/Strangling/Top26T10_Strangling_044.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Bottom/StrikingWithObject/Bottom26T10_StrikingWithObject_009.mp4,Violence,Classroom,Bottom,StrikingWithObject
PreViolence/Classroom/Top/Pointing/Top12T10_Pointing_008.mp4,PreViolence,Classroom,Top,Pointing
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_038.mp4,Violence,Classroom,Bottom,Hitting
Violence/Corridor/Top/Strangling/Top9T11_Strangling_015.mp4,Violence,Corridor,Top,Strangling
Violence/Corridor/Bottom/StrikingWithObject/Bottom16T11_StrikingWithObject_009.mp4,Violence,Corridor,Bottom,StrikingWithObject
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_RestrictingVictimMovement_014.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_004.mp4,Violence,Corridor,Bottom,Strangling
NonViolence/Corridor/Top/Top16T11_NonViolence_083.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Top/Top26T10_NonViolence_011.mp4,NonViolence,Classroom,Top,Top
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_101.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Corridor/Top/Headlock/Top9T11_Headlock_012.mp4,Violence,Corridor,Top,Headlock
Violence/Corridor/Top/StrikingWithObject/Top16T11_StrikingWithObject_003.mp4,Violence,Corridor,Top,StrikingWithObject
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_ViolatingPersonalSpace_005.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_084.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_023.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Corridor/Top/Top16T11_NonViolence_012.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Bottom/Bottom26T10_NonViolence_033.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Center/Headlock/Center26T10_Headlock_010.mp4,Violence,Classroom,Center,Headlock
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_011.mp4,Violence,Corridor,Bottom,KneeStrike
PreViolence/Corridor/Top/ViolatingPersonalSpace/Top9T11_RestrictingVictimMovement_002.mp4,PreViolence,Corridor,Top,ViolatingPersonalSpace
Violence/Classroom/Top/Strangling/Top26T10_Strangling_038.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Top/Hitting/Top26T10_Hitting_007.mp4,Violence,Classroom,Top,Hitting
NonViolence/Classroom/Center/Center12T10_NonViolence_008.mp4,NonViolence,Classroom,Center,Center
Violence/Classroom/Top/Strangling/Top26T10_Strangling_034.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Top/StrikingWithObject/Top12T10_StrikingWithObject_009.mp4,Violence,Classroom,Top,StrikingWithObject
Violence/Corridor/Bottom/Hitting/Bottom16T11_Hitting_001.mp4,Violence,Corridor,Bottom,Hitting
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_003.mp4,PreViolence,Classroom,Center,Pushing
Violence/Corridor/Top/PhysicalStruggle/Top16T11_PhysicalStruggle_005.mp4,Violence,Corridor,Top,PhysicalStruggle
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_007.mp4,Violence,Classroom,Bottom,Strangling
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_010.mp4,PreViolence,Classroom,Top,Pushing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_021.mp4,Violence,Classroom,Top,Strangling
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_004.mp4,PreViolence,Classroom,Bottom,Pushing
NonViolence/Classroom/Center/Center7T10_NonViolence_020.mp4,NonViolence,Classroom,Center,Center
Violence/Corridor/Bottom/Kicking/Bottom9T11_Kicking_004.mp4,Violence,Corridor,Bottom,Kicking
PreViolence/Classroom/Top/KnuckleCracking/Top8T10_KnuckleCracking_002.mp4,PreViolence,Classroom,Top,KnuckleCracking
PreViolence/Corridor/Top/ViolatingPersonalSpace/Top9T11_RestrictingVictimMovement_014.mp4,PreViolence,Corridor,Top,ViolatingPersonalSpace
Violence/Classroom/Center/StrikingWithObject/Center26T10_StrikingWithObject_006.mp4,Violence,Classroom,Center,StrikingWithObject
NonViolence/Corridor/Top/Top9T11_NonViolence_027.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_019.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_014.mp4,Violence,Classroom,Bottom,Strangling
Violence/Corridor/Bottom/KneeStrike/Bottom9T11_KneeStrike_006.mp4,Violence,Corridor,Bottom,KneeStrike
Violence/Corridor/Top/Headlock/Top16T11_Headlock_004.mp4,Violence,Corridor,Top,Headlock
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_RestrictingVictimMovement_009.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
Violence/Corridor/Top/Hitting/Top9T11_Hitting_009.mp4,Violence,Corridor,Top,Hitting
NonViolence/Corridor/Top/Top16T11_NonViolence_033.mp4,NonViolence,Corridor,Top,Top
NonViolence/Corridor/Top/Top9T11_NonViolence_003.mp4,NonViolence,Corridor,Top,Top
Violence/Corridor/Bottom/Strangling/Bottom16T11_Strangling_002.mp4,Violence,Corridor,Bottom,Strangling
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_023.mp4,Violence,Corridor,Bottom,Kicking
Violence/Classroom/Center/Strangling/Center12T10_Strangling_001.mp4,Violence,Classroom,Center,Strangling
NonViolence/Corridor/Top/Top16T11_NonViolence_073.mp4,NonViolence,Corridor,Top,Top
NonViolence/Corridor/Top/Top9T11_NonViolence_087.mp4,NonViolence,Corridor,Top,Top
PreViolence/Classroom/Bottom/ViolatingPersonalSpace/Bottom12T10_ViolatingPersonalSpace_004.mp4,PreViolence,Classroom,Bottom,ViolatingPersonalSpace
PreViolence/Classroom/Top/StretchingArmsShoulders/Top8T10_StretchingArmsShoulders_023.mp4,PreViolence,Classroom,Top,StretchingArmsShoulders
PreViolence/Classroom/Center/ViolatingPersonalSpace/Center12T10_RestrictingVictimMovement_022.mp4,PreViolence,Classroom,Center,ViolatingPersonalSpace
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_008.mp4,Violence,Corridor,Bottom,Headlock
Violence/Classroom/Center/StrikingWithObject/Center26T10_StrikingWithObject_007.mp4,Violence,Classroom,Center,StrikingWithObject
NonViolence/Classroom/Center/Center26T10_NonViolence_029.mp4,NonViolence,Classroom,Center,Center
PreViolence/Classroom/Bottom/StretchingArmsShoulders/Bottom8T10_StretchingArmsShoulders_013.mp4,PreViolence,Classroom,Bottom,StretchingArmsShoulders
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_010.mp4,Violence,Classroom,Bottom,Hitting
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_008.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Classroom/Top/StrikingWithObject/Top26T10_StrikingWithObject_012.mp4,Violence,Classroom,Top,StrikingWithObject
Violence/Classroom/Center/Strangling/Center26T10_Strangling_011.mp4,Violence,Classroom,Center,Strangling
NonViolence/Classroom/Center/Center26T10_NonViolence_033.mp4,NonViolence,Classroom,Center,Center
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_002.mp4,Violence,Classroom,Bottom,Headlock
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_019.mp4,PreViolence,Corridor,Bottom,Pushing
NonViolence/Corridor/Top/Top9T11_NonViolence_089.mp4,NonViolence,Corridor,Top,Top
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_114.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_039.mp4,NonViolence,Classroom,Bottom,Bottom
Violence/Classroom/Bottom/Headlock/Bottom12T10_Headlock_020.mp4,Violence,Classroom,Bottom,Headlock
Violence/Classroom/Top/Kicking/Top26T10_Kicking_014.mp4,Violence,Classroom,Top,Kicking
Violence/Classroom/Center/Strangling/Center26T10_Strangling_001.mp4,Violence,Classroom,Center,Strangling
Violence/Classroom/Center/Hitting/Center26T10_Hitting_002.mp4,Violence,Classroom,Center,Hitting
NonViolence/Classroom/Top/Top7T10_NonViolence_004.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom8T10_KnuckleCracking_017.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
PreViolence/Classroom/Top/CollarGrabbing/Top12T10_CollarGrabbing_001.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Classroom/Top/Strangling/Top26T10_Strangling_016.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Center/KneeStrike/Center26T10_KneeStrike_001.mp4,Violence,Classroom,Center,KneeStrike
Violence/Classroom/Bottom/StrikingWithObject/Bottom26T10_StrikingWithObject_016.mp4,Violence,Classroom,Bottom,StrikingWithObject
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_001.mp4,Violence,Corridor,Bottom,KneeStrike
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_008.mp4,Violence,Corridor,Bottom,Strangling
NonViolence/Classroom/Top/Top12T10_NonViolence_003.mp4,NonViolence,Classroom,Top,Top
Violence/Classroom/Top/Strangling/Top26T10_Strangling_029.mp4,Violence,Classroom,Top,Strangling
PreViolence/Classroom/Top/StretchingArmsShoulders/Top8T10_StretchingArmsShoulders_016.mp4,PreViolence,Classroom,Top,StretchingArmsShoulders
NonViolence/Classroom/Bottom/Bottom7T10_NonViolence_034.mp4,NonViolence,Classroom,Bottom,Bottom
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center12T10_PunchingOnesOwnHand_014.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
PreViolence/Classroom/Top/ViolatingPersonalSpace/Top12T10_RestrictingVictimMovement_031.mp4,PreViolence,Classroom,Top,ViolatingPersonalSpace
NonViolence/Corridor/Bottom/Bottom9T11_NonViolence_036.mp4,NonViolence,Corridor,Bottom,Bottom
Violence/Classroom/Top/Strangling/Top26T10_Strangling_028.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Top/StrikingWithObject/Top26T10_StrikingWithObject_008.mp4,Violence,Classroom,Top,StrikingWithObject
Violence/Classroom/Center/Strangling/Center26T10_Strangling_019.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_006.mp4,PreViolence,Classroom,Top,Pushing
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_030.mp4,NonViolence,Corridor,Bottom,Bottom
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom8T10_KnuckleCracking_007.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center8T10_PunchingOnesOwnHand_020.mov,PreViolence,Classroom,Center,PunchingOnesOwnHand
NonViolence/Corridor/Bottom/Bottom16T11_NonViolence_044.mp4,NonViolence,Corridor,Bottom,Bottom
NonViolence/Classroom/Center/Center7T10_NonViolence_015.mp4,NonViolence,Classroom,Center,Center
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_006.mp4,Violence,Corridor,Bottom,Headlock
Violence/Corridor/Bottom/KneeStrike/Bottom9T11_KneeStrike_008.mp4,Violence,Corridor,Bottom,KneeStrike
NonViolence/Corridor/Top/Top9T11_NonViolence_021.mp4,NonViolence,Corridor,Top,Top
NonViolence/Classroom/Top/Top7T10_NonViolence_009.mp4,NonViolence,Classroom,Top,Top
PreViolence/Classroom/Center/PunchingOnesOwnHand/Center8T10_PunchingOnesOwnHand_015.mp4,PreViolence,Classroom,Center,PunchingOnesOwnHand
Violence/Classroom/Bottom/KneeStrike/Bottom26T10_KneeStrike_004.mp4,Violence,Classroom,Bottom,KneeStrike
Violence/Classroom/Center/Strangling/Center26T10_Strangling_014.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Bottom/KnuckleCracking/Bottom12T10_KnuckleCracking_001.mp4,PreViolence,Classroom,Bottom,KnuckleCracking
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_018.mp4,Violence,Corridor,Bottom,Kicking
