video,class,scene,angle,behavior
Violence/Classroom/Bottom/Headlock/Bottom12T10_Headlock_015.mp4,Violence,Classroom,Bottom,Headlock
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_012.mp4,Violence,Classroom,Bottom,Headlock
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_003.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_028.mp4,Violence,Corridor,Bottom,Headlock
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_023.mp4,Violence,Corridor,Bottom,Headlock
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_011.mp4,Violence,Corridor,Bottom,Strangling
PreViolence/Corridor/Top/Pointing/Top9T11_Pointing_011.mp4,PreViolence,Corridor,Top,Pointing
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_012.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom8T10_CollarGrabbing_002.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Corridor/Bottom/Kicking/Bottom9T11_Kicking_003.mp4,Violence,Corridor,Bottom,KickingAttack
Violence/Classroom/Center/Headlock/Center26T10_Headlock_013.mp4,Violence,Classroom,Center,Headlock
Violence/Classroom/Top/Hitting/Top26T10_Hitting_022.mp4,Violence,Classroom,Top,Hitting
Violence/Corridor/Top/Kicking/Top9T11_Kicking_009.mp4,Violence,Corridor,Top,KickingAttack
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_019.mp4,Violence,Corridor,Bottom,KickingAttack
Violence/Classroom/Top/Hitting/Top26T10_Hitting_011.mp4,Violence,Classroom,Top,Hitting
Violence/Classroom/Top/Strangling/Top26T10_Strangling_045.mp4,Violence,Classroom,Top,Strangling
PreViolence/Corridor/Bottom/Pushing/Bottom9T11_Pushing_016.mp4,PreViolence,Corridor,Bottom,Pushing
PreViolence/Classroom/Center/CollarGrabbing/Center12T10_CollarGrabbing_005.mp4,PreViolence,Classroom,Center,CollarGrabbing
Violence/Corridor/Bottom/Hitting/Bottom9T11_Hitting_005.mp4,Violence,Corridor,Bottom,Hitting
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_021.mp4,Violence,Classroom,Bottom,Strangling
Violence/Corridor/Bottom/Kicking/Bottom9T11_Kicking_009.mp4,Violence,Corridor,Bottom,KickingAttack
Violence/Corridor/Top/Headlock/Top9T11_Headlock_030.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Center/Headlock/Center26T10_Headlock_017.mp4,Violence,Classroom,Center,Headlock
Violence/Classroom/Center/Strangling/Center12T10_Strangling_023.mp4,Violence,Classroom,Center,Strangling
Violence/Corridor/Top/Hitting/Top9T11_Hitting_004.mp4,Violence,Corridor,Top,Hitting
PreViolence/Corridor/Bottom/Pointing/Bottom9T11_Pointing_011.mp4,PreViolence,Corridor,Bottom,Pointing
Violence/Classroom/Center/KneeStrike/Center12T10_KneeStrike_001.mp4,Violence,Classroom,Center,KickingAttack
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_023.mp4,Violence,Classroom,Bottom,Strangling
Violence/Corridor/Top/Strangling/Top16T11_Strangling_001.mp4,Violence,Corridor,Top,Strangling
Violence/Corridor/Top/Kicking/Top16T11_Kicking_015.mp4,Violence,Corridor,Top,KickingAttack
Violence/Classroom/Bottom/KneeStrike/Bottom26T10_KneeStrike_009.mp4,Violence,Classroom,Bottom,KickingAttack
PreViolence/Classroom/Center/Pushing/Center12T10_Pushing_011.mp4,PreViolence,Classroom,Center,Pushing
Violence/Classroom/Top/Headlock/Top26T10_Headlock_006.mp4,Violence,Classroom,Top,Headlock
PreViolence/Corridor/Top/Pushing/Top9T11_Pushing_005.mp4,PreViolence,Corridor,Top,Pushing
Violence/Classroom/Center/KneeStrike/Center12T10_KneeStrike_002.mp4,Violence,Classroom,Center,KickingAttack
PreViolence/Corridor/Top/CollarGrabbing/Top9T11_CollarGrabbing_003.mp4,PreViolence,Corridor,Top,CollarGrabbing
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_004.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Corridor/Top/KneeStrike/Top9T11_KneeStrike_012.mp4,Violence,Corridor,Top,KickingAttack
Violence/Classroom/Top/Headlock/Top26T10_Headlock_017.mp4,Violence,Classroom,Top,Headlock
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_023.mp4,Violence,Corridor,Bottom,Strangling
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_009.mp4,PreViolence,Classroom,Top,Pushing
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_022.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Classroom/Top/Hitting/Top12T10_Hitting_007.mp4,Violence,Classroom,Top,Hitting
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_025.mp4,Violence,Corridor,Bottom,Headlock
Violence/Classroom/Top/Headlock/Top26T10_Headlock_028.mp4,Violence,Classroom,Top,Headlock
PreViolence/Classroom/Bottom/Pointing/Bottom8T10_Pointing_019.mp4,PreViolence,Classroom,Bottom,Pointing
Violence/Classroom/Bottom/Strangling/Bottom12T10_Strangling_001.mp4,Violence,Classroom,Bottom,Strangling
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_013.mp4,Violence,Corridor,Bottom,Headlock
PreViolence/Classroom/Center/CollarGrabbing/Center12T10_CollarGrabbing_011.mp4,PreViolence,Classroom,Center,CollarGrabbing
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_025.mp4,PreViolence,Classroom,Top,Pushing
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_020.mp4,Violence,Corridor,Bottom,Strangling
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_005.mp4,Violence,Corridor,Bottom,Headlock
Violence/Classroom/Center/Strangling/Center26T10_Strangling_011.mp4,Violence,Classroom,Center,Strangling
PreViolence/Classroom/Center/Pushing/Center8T10_Pushing_006.mp4,PreViolence,Classroom,Center,Pushing
PreViolence/Classroom/Center/Pointing/Center12T10_Pointing_011.mp4,PreViolence,Classroom,Center,Pointing
Violence/Classroom/Bottom/KneeStrike/Bottom26T10_KneeStrike_003.mp4,Violence,Classroom,Bottom,KickingAttack
Violence/Corridor/Bottom/KneeStrike/Bottom16T11_KneeStrike_009.mp4,Violence,Corridor,Bottom,KickingAttack
Violence/Corridor/Top/Kicking/Top9T11_Kicking_003.mp4,Violence,Corridor,Top,KickingAttack
Violence/Corridor/Top/Headlock/Top16T11_Headlock_006.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Top/Kicking/Top26T10_Kicking_002.mp4,Violence,Classroom,Top,KickingAttack
PreViolence/Corridor/Bottom/CollarGrabbing/Bottom9T11_CollarGrabbing_009.mp4,PreViolence,Corridor,Bottom,CollarGrabbing
PreViolence/Classroom/Bottom/Pushing/Bottom12T10_Pushing_017.mp4,PreViolence,Classroom,Bottom,Pushing
PreViolence/Classroom/Top/Pointing/Top8T10_Pointing_008.mp4,PreViolence,Classroom,Top,Pointing
Violence/Classroom/Bottom/Hitting/Bottom26T10_Hitting_035.mp4,Violence,Classroom,Bottom,Hitting
PreViolence/Corridor/Bottom/Pointing/Bottom16T11_Pointing_013.mp4,PreViolence,Corridor,Bottom,Pointing
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_007.mp4,Violence,Corridor,Bottom,Strangling
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_018.mp4,PreViolence,Classroom,Top,Pushing
Violence/Classroom/Center/Headlock/Center12T10_Headlock_015.mp4,Violence,Classroom,Center,Headlock
Violence/Corridor/Bottom/Hitting/Bottom9T11_Hitting_004.mp4,Violence,Corridor,Bottom,Hitting
Violence/Corridor/Bottom/KneeStrike/Bottom9T11_KneeStrike_010.mp4,Violence,Corridor,Bottom,KickingAttack
Violence/Corridor/Top/Headlock/Top9T11_Headlock_017.mp4,Violence,Corridor,Top,Headlock
Violence/Classroom/Center/Headlock/Center26T10_Headlock_012.mp4,Violence,Classroom,Center,Headlock
Violence/Classroom/Top/Hitting/Top26T10_Hitting_025.mp4,Violence,Classroom,Top,Hitting
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_024.mp4,Violence,Corridor,Bottom,KickingAttack
PreViolence/Classroom/Top/Pushing/Top8T10_Pushing_007.mp4,PreViolence,Classroom,Top,Pushing
Violence/Classroom/Top/KneeStrike/Top26T10_KneeStrike_003.mp4,Violence,Classroom,Top,KickingAttack
PreViolence/Corridor/Bottom/Pointing/Bottom16T11_Pointing_015.mp4,PreViolence,Corridor,Bottom,Pointing
PreViolence/Classroom/Bottom/CollarGrabbing/Bottom12T10_CollarGrabbing_003.mp4,PreViolence,Classroom,Bottom,CollarGrabbing
Violence/Corridor/Bottom/Headlock/Bottom9T11_Headlock_024.mp4,Violence,Corridor,Bottom,Headlock
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_022.mp4,Violence,Corridor,Bottom,KickingAttack
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_003.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Classroom/Bottom/KneeStrike/Bottom26T10_KneeStrike_004.mp4,Violence,Classroom,Bottom,KickingAttack
Violence/Corridor/Bottom/Kicking/Bottom16T11_Kicking_011.mp4,Violence,Corridor,Bottom,KickingAttack
PreViolence/Classroom/Bottom/Pushing/Bottom12T10_Pushing_021.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Corridor/Bottom/Strangling/Bottom9T11_Strangling_002.mp4,Violence,Corridor,Bottom,Strangling
Violence/Classroom/Top/Strangling/Top26T10_Strangling_012.mp4,Violence,Classroom,Top,Strangling
Violence/Corridor/Bottom/KneeStrike/Bottom9T11_KneeStrike_002.mp4,Violence,Corridor,Bottom,KickingAttack
Violence/Classroom/Top/Strangling/Top26T10_Strangling_011.mp4,Violence,Classroom,Top,Strangling
Violence/Classroom/Bottom/Strangling/Bottom26T10_Strangling_018.mp4,Violence,Classroom,Bottom,Strangling
Violence/Classroom/Top/Hitting/Top12T10_Hitting_010.mp4,Violence,Classroom,Top,Hitting
Violence/Classroom/Top/Hitting/Top12T10_Hitting_006.mp4,Violence,Classroom,Top,Hitting
Violence/Corridor/Top/Kicking/Top16T11_Kicking_014.mp4,Violence,Corridor,Top,KickingAttack
PreViolence/Classroom/Center/CollarGrabbing/Center12T10_CollarGrabbing_001.mp4,PreViolence,Classroom,Center,CollarGrabbing
PreViolence/Classroom/Top/CollarGrabbing/Top8T10_CollarGrabbing_017.mp4,PreViolence,Classroom,Top,CollarGrabbing
Violence/Classroom/Top/Kicking/Top26T10_Kicking_018.mp4,Violence,Classroom,Top,KickingAttack
Violence/Classroom/Top/Strangling/Top26T10_Strangling_044.mp4,Violence,Classroom,Top,Strangling
PreViolence/Classroom/Bottom/Pushing/Bottom8T10_Pushing_017.mp4,PreViolence,Classroom,Bottom,Pushing
Violence/Classroom/Bottom/Headlock/Bottom26T10_Headlock_013.mp4,Violence,Classroom,Bottom,Headlock
Violence/Classroom/Center/Headlock/Center26T10_Headlock_015.mp4,Violence,Classroom,Center,Headlock
Violence/Corridor/Bottom/Strangling/Bottom16T11_Strangling_002.mp4,Violence,Corridor,Bottom,Strangling
